service_id,date,exception_type
11047,20141105,1
11047,20141106,1
11047,20141107,1
11047,20141110,1
11047,20141111,1
11047,20141112,1
11047,20141113,1
11047,20141114,1
11047,20141117,1
11047,20141118,1
11047,20141119,1
11047,20141120,1
11047,20141121,1
11047,20141124,1
11047,20141125,1
11047,20141126,1
11047,20141127,1
11047,20141128,1
11047,20141201,1
11047,20141202,1
11047,20141203,1
11047,20141204,1
11047,20141205,1
11047,20141208,1
11047,20141209,1
11047,20141210,1
11047,20141211,1
11047,20141212,1
11047,20141215,1
11047,20141216,1
11047,20141217,1
11047,20141218,1
11047,20141219,1
11048,20140818,1
11048,20140819,1
11048,20140820,1
11048,20140821,1
11048,20140822,1
11048,20140825,1
11048,20140826,1
11048,20140827,1
11048,20140828,1
11048,20140829,1
11048,20140902,1
11048,20140903,1
11048,20140904,1
11048,20140905,1
11048,20140908,1
11048,20140909,1
11048,20140910,1
11048,20140911,1
11048,20140912,1
11048,20140915,1
11048,20140916,1
11048,20140917,1
11048,20140918,1
11048,20140919,1
11048,20140922,1
11048,20140923,1
11048,20140924,1
11048,20140925,1
11048,20140926,1
11048,20140929,1
11048,20140930,1
11048,20141001,1
11048,20141002,1
11048,20141003,1
11048,20141006,1
11048,20141007,1
11048,20141008,1
11048,20141009,1
11048,20141010,1
11048,20141014,1
11048,20141015,1
11048,20141016,1
11048,20141017,1
11048,20141020,1
11048,20141021,1
11048,20141022,1
11048,20141023,1
11048,20141024,1
11048,20141027,1
11048,20141028,1
11048,20141029,1
11048,20141030,1
11048,20141031,1
11048,20141103,1
11048,20141104,1
11048,20141105,1
11048,20141106,1
11048,20141107,1
11048,20141110,1
11048,20141111,1
11048,20141112,1
11048,20141113,1
11048,20141114,1
11048,20141117,1
11048,20141118,1
11048,20141119,1
11048,20141120,1
11048,20141121,1
11048,20141124,1
11048,20141125,1
11048,20141126,1
11048,20141127,1
11048,20141128,1
11048,20141201,1
11048,20141202,1
11048,20141203,1
11048,20141204,1
11048,20141205,1
11048,20141208,1
11048,20141209,1
11048,20141210,1
11048,20141211,1
11048,20141212,1
11048,20141215,1
11048,20141216,1
11048,20141217,1
11048,20141218,1
11048,20141219,1
11049,20140818,1
11049,20140819,1
11049,20140820,1
11049,20140821,1
11049,20140822,1
11049,20140825,1
11049,20140826,1
11049,20140827,1
11049,20140828,1
11049,20140829,1
11049,20140902,1
11049,20140903,1
11049,20140904,1
11049,20140905,1
11049,20140908,1
11049,20140909,1
11049,20140910,1
11049,20140911,1
11049,20140912,1
11049,20140915,1
11049,20140916,1
11049,20140917,1
11049,20140918,1
11049,20140919,1
11049,20140922,1
11049,20140923,1
11049,20140924,1
11049,20140925,1
11049,20140926,1
11049,20140929,1
11049,20140930,1
11049,20141001,1
11049,20141002,1
11049,20141003,1
11049,20141006,1
11049,20141007,1
11049,20141008,1
11049,20141009,1
11049,20141010,1
11049,20141014,1
11049,20141015,1
11049,20141016,1
11049,20141017,1
11049,20141020,1
11049,20141021,1
11049,20141022,1
11049,20141023,1
11049,20141024,1
11049,20141027,1
11049,20141028,1
11049,20141029,1
11049,20141030,1
11049,20141031,1
11049,20141103,1
11049,20141104,1
11049,20141105,1
11049,20141106,1
11049,20141107,1
11049,20141110,1
11049,20141111,1
11049,20141112,1
11049,20141113,1
11049,20141114,1
11049,20141117,1
11049,20141118,1
11049,20141119,1
11049,20141120,1
11049,20141121,1
11049,20141124,1
11049,20141125,1
11049,20141126,1
11049,20141127,1
11049,20141128,1
11049,20141201,1
11049,20141202,1
11049,20141203,1
11049,20141204,1
11049,20141205,1
11049,20141208,1
11049,20141209,1
11049,20141210,1
11049,20141211,1
11049,20141212,1
11049,20141215,1
11049,20141216,1
11049,20141217,1
11049,20141218,1
11049,20141219,1
11050,20140818,1
11050,20140819,1
11050,20140820,1
11050,20140821,1
11050,20140822,1
11050,20140825,1
11050,20140826,1
11050,20140827,1
11050,20140828,1
11050,20140829,1
11050,20140902,1
11050,20140903,1
11050,20140904,1
11050,20140905,1
11050,20140908,1
11050,20140909,1
11050,20140910,1
11050,20140911,1
11050,20140912,1
11050,20140915,1
11050,20140916,1
11050,20140917,1
11050,20140918,1
11050,20140919,1
11050,20140922,1
11050,20140923,1
11050,20140924,1
11050,20140925,1
11050,20140926,1
11050,20140929,1
11050,20140930,1
11050,20141001,1
11050,20141002,1
11050,20141003,1
11050,20141006,1
11050,20141007,1
11050,20141008,1
11050,20141009,1
11050,20141010,1
11050,20141014,1
11050,20141015,1
11050,20141016,1
11050,20141017,1
11050,20141020,1
11050,20141021,1
11050,20141022,1
11050,20141023,1
11050,20141024,1
11050,20141027,1
11050,20141028,1
11050,20141029,1
11050,20141030,1
11050,20141031,1
11050,20141103,1
11050,20141104,1
11050,20141105,1
11050,20141106,1
11050,20141107,1
11050,20141110,1
11050,20141111,1
11050,20141112,1
11050,20141113,1
11050,20141114,1
11050,20141117,1
11050,20141118,1
11050,20141119,1
11050,20141120,1
11050,20141121,1
11050,20141124,1
11050,20141125,1
11050,20141126,1
11050,20141127,1
11050,20141128,1
11050,20141201,1
11050,20141202,1
11050,20141203,1
11050,20141204,1
11050,20141205,1
11050,20141208,1
11050,20141209,1
11050,20141210,1
11050,20141211,1
11050,20141212,1
11050,20141215,1
11050,20141216,1
11050,20141217,1
11050,20141218,1
11050,20141219,1
11051,20140818,1
11051,20140819,1
11051,20140820,1
11051,20140821,1
11051,20140822,1
11051,20140825,1
11051,20140826,1
11051,20140827,1
11051,20140828,1
11051,20140829,1
11051,20140902,1
11051,20140903,1
11051,20140904,1
11051,20140905,1
11051,20140908,1
11051,20140909,1
11051,20140910,1
11051,20140911,1
11051,20140912,1
11051,20140915,1
11051,20140916,1
11051,20140917,1
11051,20140918,1
11051,20140919,1
11051,20140922,1
11051,20140923,1
11051,20140924,1
11051,20140925,1
11051,20140926,1
11051,20140929,1
11051,20140930,1
11051,20141001,1
11051,20141002,1
11051,20141003,1
11051,20141006,1
11051,20141007,1
11051,20141008,1
11051,20141009,1
11051,20141010,1
11051,20141014,1
11051,20141015,1
11051,20141016,1
11051,20141017,1
11051,20141020,1
11051,20141021,1
11051,20141022,1
11051,20141023,1
11051,20141024,1
11051,20141027,1
11051,20141028,1
11051,20141029,1
11051,20141030,1
11051,20141031,1
11051,20141103,1
11051,20141104,1
11051,20141105,1
11051,20141106,1
11051,20141107,1
11051,20141110,1
11051,20141111,1
11051,20141112,1
11051,20141113,1
11051,20141114,1
11051,20141117,1
11051,20141118,1
11051,20141119,1
11051,20141120,1
11051,20141121,1
11051,20141124,1
11051,20141125,1
11051,20141126,1
11051,20141127,1
11051,20141128,1
11051,20141201,1
11051,20141202,1
11051,20141203,1
11051,20141204,1
11051,20141205,1
11051,20141208,1
11051,20141209,1
11051,20141210,1
11051,20141211,1
11051,20141212,1
11051,20141215,1
11051,20141216,1
11051,20141217,1
11051,20141218,1
11051,20141219,1
11052,20140818,1
11052,20140819,1
11052,20140820,1
11052,20140821,1
11052,20140822,1
11052,20140825,1
11052,20140826,1
11052,20140827,1
11052,20140828,1
11052,20140829,1
11052,20140902,1
11052,20140903,1
11052,20140904,1
11052,20140905,1
11052,20140908,1
11052,20140909,1
11052,20140910,1
11052,20140911,1
11052,20140912,1
11052,20140915,1
11052,20140916,1
11052,20140917,1
11052,20140918,1
11052,20140919,1
11052,20140922,1
11052,20140923,1
11052,20140924,1
11052,20140925,1
11052,20140926,1
11052,20140929,1
11052,20140930,1
11052,20141001,1
11052,20141002,1
11052,20141003,1
11052,20141006,1
11052,20141007,1
11052,20141008,1
11052,20141009,1
11052,20141010,1
11052,20141014,1
11052,20141015,1
11052,20141016,1
11052,20141017,1
11052,20141020,1
11052,20141021,1
11052,20141022,1
11052,20141023,1
11052,20141024,1
11052,20141027,1
11052,20141028,1
11052,20141029,1
11052,20141030,1
11052,20141031,1
11052,20141103,1
11052,20141104,1
11052,20141105,1
11052,20141106,1
11052,20141107,1
11052,20141110,1
11052,20141111,1
11052,20141112,1
11052,20141113,1
11052,20141114,1
11052,20141117,1
11052,20141118,1
11052,20141119,1
11052,20141120,1
11052,20141121,1
11052,20141124,1
11052,20141125,1
11052,20141126,1
11052,20141127,1
11052,20141128,1
11052,20141201,1
11052,20141202,1
11052,20141203,1
11052,20141204,1
11052,20141205,1
11052,20141208,1
11052,20141209,1
11052,20141210,1
11052,20141211,1
11052,20141212,1
11052,20141215,1
11052,20141216,1
11052,20141217,1
11052,20141218,1
11052,20141219,1
11053,20140818,1
11053,20140819,1
11053,20140820,1
11053,20140821,1
11053,20140822,1
11053,20140825,1
11053,20140826,1
11053,20140827,1
11053,20140828,1
11053,20140829,1
11053,20140902,1
11053,20140903,1
11053,20140904,1
11053,20140905,1
11053,20140908,1
11053,20140909,1
11053,20140910,1
11053,20140911,1
11053,20140912,1
11053,20140915,1
11053,20140916,1
11053,20140917,1
11053,20140918,1
11053,20140919,1
11053,20140922,1
11053,20140923,1
11053,20140924,1
11053,20140925,1
11053,20140926,1
11053,20140929,1
11053,20140930,1
11053,20141001,1
11053,20141002,1
11053,20141003,1
11053,20141006,1
11053,20141007,1
11053,20141008,1
11053,20141009,1
11053,20141010,1
11053,20141014,1
11053,20141015,1
11053,20141016,1
11053,20141017,1
11053,20141020,1
11053,20141021,1
11053,20141022,1
11053,20141023,1
11053,20141024,1
11053,20141027,1
11053,20141028,1
11053,20141029,1
11053,20141030,1
11053,20141031,1
11053,20141103,1
11053,20141104,1
11053,20141105,1
11053,20141106,1
11053,20141107,1
11053,20141110,1
11053,20141111,1
11053,20141112,1
11053,20141113,1
11053,20141114,1
11053,20141117,1
11053,20141118,1
11053,20141119,1
11053,20141120,1
11053,20141121,1
11053,20141124,1
11053,20141125,1
11053,20141126,1
11053,20141127,1
11053,20141128,1
11053,20141201,1
11053,20141202,1
11053,20141203,1
11053,20141204,1
11053,20141205,1
11053,20141208,1
11053,20141209,1
11053,20141210,1
11053,20141211,1
11053,20141212,1
11053,20141215,1
11053,20141216,1
11053,20141217,1
11053,20141218,1
11053,20141219,1
11054,20140818,1
11054,20140819,1
11054,20140820,1
11054,20140821,1
11054,20140822,1
11054,20140825,1
11054,20140826,1
11054,20140827,1
11054,20140828,1
11054,20140829,1
11054,20140902,1
11054,20140903,1
11054,20140904,1
11054,20140905,1
11054,20140908,1
11054,20140909,1
11054,20140910,1
11054,20140911,1
11054,20140912,1
11054,20140915,1
11054,20140916,1
11054,20140917,1
11054,20140918,1
11054,20140919,1
11054,20140922,1
11054,20140923,1
11054,20140924,1
11054,20140925,1
11054,20140926,1
11054,20140929,1
11054,20140930,1
11054,20141001,1
11054,20141002,1
11054,20141003,1
11054,20141006,1
11054,20141007,1
11054,20141008,1
11054,20141009,1
11054,20141010,1
11054,20141014,1
11054,20141015,1
11054,20141016,1
11054,20141017,1
11054,20141020,1
11054,20141021,1
11054,20141022,1
11054,20141023,1
11054,20141024,1
11054,20141027,1
11054,20141028,1
11054,20141029,1
11054,20141030,1
11054,20141031,1
11054,20141103,1
11054,20141104,1
11054,20141105,1
11054,20141106,1
11054,20141107,1
11054,20141110,1
11054,20141111,1
11054,20141112,1
11054,20141113,1
11054,20141114,1
11054,20141117,1
11054,20141118,1
11054,20141119,1
11054,20141120,1
11054,20141121,1
11054,20141124,1
11054,20141125,1
11054,20141126,1
11054,20141127,1
11054,20141128,1
11054,20141201,1
11054,20141202,1
11054,20141203,1
11054,20141204,1
11054,20141205,1
11054,20141208,1
11054,20141209,1
11054,20141210,1
11054,20141211,1
11054,20141212,1
11054,20141215,1
11054,20141216,1
11054,20141217,1
11054,20141218,1
11054,20141219,1
11055,20140818,1
11055,20140819,1
11055,20140820,1
11055,20140821,1
11055,20140822,1
11055,20140825,1
11055,20140826,1
11055,20140827,1
11055,20140828,1
11055,20140829,1
11055,20140902,1
11055,20140903,1
11055,20140904,1
11055,20140905,1
11055,20140908,1
11055,20140909,1
11055,20140910,1
11055,20140911,1
11055,20140912,1
11055,20140915,1
11055,20140916,1
11055,20140917,1
11055,20140918,1
11055,20140919,1
11055,20140922,1
11055,20140923,1
11055,20140924,1
11055,20140925,1
11055,20140926,1
11055,20140929,1
11055,20140930,1
11055,20141001,1
11055,20141002,1
11055,20141003,1
11055,20141006,1
11055,20141007,1
11055,20141008,1
11055,20141009,1
11055,20141010,1
11055,20141014,1
11055,20141015,1
11055,20141016,1
11055,20141017,1
11055,20141020,1
11055,20141021,1
11055,20141022,1
11055,20141023,1
11055,20141024,1
11055,20141027,1
11055,20141028,1
11055,20141029,1
11055,20141030,1
11055,20141031,1
11055,20141103,1
11055,20141104,1
11055,20141105,1
11055,20141106,1
11055,20141107,1
11055,20141110,1
11055,20141111,1
11055,20141112,1
11055,20141113,1
11055,20141114,1
11055,20141117,1
11055,20141118,1
11055,20141119,1
11055,20141120,1
11055,20141121,1
11055,20141124,1
11055,20141125,1
11055,20141126,1
11055,20141127,1
11055,20141128,1
11055,20141201,1
11055,20141202,1
11055,20141203,1
11055,20141204,1
11055,20141205,1
11055,20141208,1
11055,20141209,1
11055,20141210,1
11055,20141211,1
11055,20141212,1
11055,20141215,1
11055,20141216,1
11055,20141217,1
11055,20141218,1
11055,20141219,1
11056,20140818,1
11056,20140819,1
11056,20140820,1
11056,20140821,1
11056,20140822,1
11056,20140825,1
11056,20140826,1
11056,20140827,1
11056,20140828,1
11056,20140829,1
11056,20140902,1
11056,20140903,1
11056,20140904,1
11056,20140905,1
11056,20140908,1
11056,20140909,1
11056,20140910,1
11056,20140911,1
11056,20140912,1
11056,20140915,1
11056,20140916,1
11056,20140917,1
11056,20140918,1
11056,20140919,1
11056,20140922,1
11056,20140923,1
11056,20140924,1
11056,20140925,1
11056,20140926,1
11056,20140929,1
11056,20140930,1
11056,20141001,1
11056,20141002,1
11056,20141003,1
11056,20141006,1
11056,20141007,1
11056,20141008,1
11056,20141009,1
11056,20141010,1
11056,20141014,1
11056,20141015,1
11056,20141016,1
11056,20141017,1
11056,20141020,1
11056,20141021,1
11056,20141022,1
11056,20141023,1
11056,20141024,1
11056,20141027,1
11056,20141028,1
11056,20141029,1
11056,20141030,1
11056,20141031,1
11056,20141103,1
11056,20141104,1
11056,20141105,1
11056,20141106,1
11056,20141107,1
11056,20141110,1
11056,20141111,1
11056,20141112,1
11056,20141113,1
11056,20141114,1
11056,20141117,1
11056,20141118,1
11056,20141119,1
11056,20141120,1
11056,20141121,1
11056,20141124,1
11056,20141125,1
11056,20141126,1
11056,20141127,1
11056,20141128,1
11056,20141201,1
11056,20141202,1
11056,20141203,1
11056,20141204,1
11056,20141205,1
11056,20141208,1
11056,20141209,1
11056,20141210,1
11056,20141211,1
11056,20141212,1
11056,20141215,1
11056,20141216,1
11056,20141217,1
11056,20141218,1
11056,20141219,1
11057,20140818,1
11057,20140819,1
11057,20140820,1
11057,20140821,1
11057,20140822,1
11057,20140825,1
11057,20140826,1
11057,20140827,1
11057,20140828,1
11057,20140829,1
11057,20140902,1
11057,20140903,1
11057,20140904,1
11057,20140905,1
11057,20140908,1
11057,20140909,1
11057,20140910,1
11057,20140911,1
11057,20140912,1
11057,20140915,1
11057,20140916,1
11057,20140917,1
11057,20140918,1
11057,20140919,1
11057,20140922,1
11057,20140923,1
11057,20140924,1
11057,20140925,1
11057,20140926,1
11057,20140929,1
11057,20140930,1
11057,20141001,1
11057,20141002,1
11057,20141003,1
11057,20141006,1
11057,20141007,1
11057,20141008,1
11057,20141009,1
11057,20141010,1
11057,20141014,1
11057,20141015,1
11057,20141016,1
11057,20141017,1
11057,20141020,1
11057,20141021,1
11057,20141022,1
11057,20141023,1
11057,20141024,1
11057,20141027,1
11057,20141028,1
11057,20141029,1
11057,20141030,1
11057,20141031,1
11057,20141103,1
11057,20141104,1
11057,20141105,1
11057,20141106,1
11057,20141107,1
11057,20141110,1
11057,20141111,1
11057,20141112,1
11057,20141113,1
11057,20141114,1
11057,20141117,1
11057,20141118,1
11057,20141119,1
11057,20141120,1
11057,20141121,1
11057,20141124,1
11057,20141125,1
11057,20141126,1
11057,20141127,1
11057,20141128,1
11057,20141201,1
11057,20141202,1
11057,20141203,1
11057,20141204,1
11057,20141205,1
11057,20141208,1
11057,20141209,1
11057,20141210,1
11057,20141211,1
11057,20141212,1
11057,20141215,1
11057,20141216,1
11057,20141217,1
11057,20141218,1
11057,20141219,1
11058,20140818,1
11058,20140819,1
11058,20140820,1
11058,20140821,1
11058,20140822,1
11058,20140825,1
11058,20140826,1
11058,20140827,1
11058,20140828,1
11058,20140829,1
11058,20140902,1
11058,20140903,1
11058,20140904,1
11058,20140905,1
11058,20140908,1
11058,20140909,1
11058,20140910,1
11058,20140911,1
11058,20140912,1
11058,20140915,1
11058,20140916,1
11058,20140917,1
11058,20140918,1
11058,20140919,1
11058,20140922,1
11058,20140923,1
11058,20140924,1
11058,20140925,1
11058,20140926,1
11058,20140929,1
11058,20140930,1
11058,20141001,1
11058,20141002,1
11058,20141003,1
11058,20141006,1
11058,20141007,1
11058,20141008,1
11058,20141009,1
11058,20141010,1
11058,20141014,1
11058,20141015,1
11058,20141016,1
11058,20141017,1
11058,20141020,1
11058,20141021,1
11058,20141022,1
11058,20141023,1
11058,20141024,1
11058,20141027,1
11058,20141028,1
11058,20141029,1
11058,20141030,1
11058,20141031,1
11058,20141103,1
11058,20141104,1
11058,20141105,1
11058,20141106,1
11058,20141107,1
11058,20141110,1
11058,20141111,1
11058,20141112,1
11058,20141113,1
11058,20141114,1
11058,20141117,1
11058,20141118,1
11058,20141119,1
11058,20141120,1
11058,20141121,1
11058,20141124,1
11058,20141125,1
11058,20141126,1
11058,20141127,1
11058,20141128,1
11058,20141201,1
11058,20141202,1
11058,20141203,1
11058,20141204,1
11058,20141205,1
11058,20141208,1
11058,20141209,1
11058,20141210,1
11058,20141211,1
11058,20141212,1
11058,20141215,1
11058,20141216,1
11058,20141217,1
11058,20141218,1
11058,20141219,1
11059,20140818,1
11059,20140819,1
11059,20140820,1
11059,20140821,1
11059,20140822,1
11059,20140825,1
11059,20140826,1
11059,20140827,1
11059,20140828,1
11059,20140829,1
11059,20140902,1
11059,20140903,1
11059,20140904,1
11059,20140905,1
11059,20140908,1
11059,20140909,1
11059,20140910,1
11059,20140911,1
11059,20140912,1
11059,20140915,1
11059,20140916,1
11059,20140917,1
11059,20140918,1
11059,20140919,1
11059,20140922,1
11059,20140923,1
11059,20140924,1
11059,20140925,1
11059,20140926,1
11059,20140929,1
11059,20140930,1
11059,20141001,1
11059,20141002,1
11059,20141003,1
11059,20141006,1
11059,20141007,1
11059,20141008,1
11059,20141009,1
11059,20141010,1
11059,20141014,1
11059,20141015,1
11059,20141016,1
11059,20141017,1
11059,20141020,1
11059,20141021,1
11059,20141022,1
11059,20141023,1
11059,20141024,1
11059,20141027,1
11059,20141028,1
11059,20141029,1
11059,20141030,1
11059,20141031,1
11059,20141103,1
11059,20141104,1
11059,20141105,1
11059,20141106,1
11059,20141107,1
11059,20141110,1
11059,20141111,1
11059,20141112,1
11059,20141113,1
11059,20141114,1
11059,20141117,1
11059,20141118,1
11059,20141119,1
11059,20141120,1
11059,20141121,1
11059,20141124,1
11059,20141125,1
11059,20141126,1
11059,20141127,1
11059,20141128,1
11059,20141201,1
11059,20141202,1
11059,20141203,1
11059,20141204,1
11059,20141205,1
11059,20141208,1
11059,20141209,1
11059,20141210,1
11059,20141211,1
11059,20141212,1
11059,20141215,1
11059,20141216,1
11059,20141217,1
11059,20141218,1
11059,20141219,1
11060,20140818,1
11060,20140819,1
11060,20140820,1
11060,20140821,1
11060,20140822,1
11060,20140825,1
11060,20140826,1
11060,20140827,1
11060,20140828,1
11060,20140829,1
11060,20140902,1
11060,20140903,1
11060,20140904,1
11060,20140905,1
11060,20140908,1
11060,20140909,1
11060,20140910,1
11060,20140911,1
11060,20140912,1
11060,20140915,1
11060,20140916,1
11060,20140917,1
11060,20140918,1
11060,20140919,1
11060,20140922,1
11060,20140923,1
11060,20140924,1
11060,20140925,1
11060,20140926,1
11060,20140929,1
11060,20140930,1
11060,20141001,1
11060,20141002,1
11060,20141003,1
11060,20141006,1
11060,20141007,1
11060,20141008,1
11060,20141009,1
11060,20141010,1
11060,20141014,1
11060,20141015,1
11060,20141016,1
11060,20141017,1
11060,20141020,1
11060,20141021,1
11060,20141022,1
11060,20141023,1
11060,20141024,1
11060,20141027,1
11060,20141028,1
11060,20141029,1
11060,20141030,1
11060,20141031,1
11060,20141103,1
11060,20141104,1
11060,20141105,1
11060,20141106,1
11060,20141107,1
11060,20141110,1
11060,20141111,1
11060,20141112,1
11060,20141113,1
11060,20141114,1
11060,20141117,1
11060,20141118,1
11060,20141119,1
11060,20141120,1
11060,20141121,1
11060,20141124,1
11060,20141125,1
11060,20141126,1
11060,20141127,1
11060,20141128,1
11060,20141201,1
11060,20141202,1
11060,20141203,1
11060,20141204,1
11060,20141205,1
11060,20141208,1
11060,20141209,1
11060,20141210,1
11060,20141211,1
11060,20141212,1
11060,20141215,1
11060,20141216,1
11060,20141217,1
11060,20141218,1
11060,20141219,1
11061,20140818,1
11061,20140819,1
11061,20140820,1
11061,20140821,1
11061,20140822,1
11061,20140825,1
11061,20140826,1
11061,20140827,1
11061,20140828,1
11061,20140829,1
11061,20140902,1
11061,20140903,1
11061,20140904,1
11061,20140905,1
11061,20140908,1
11061,20140909,1
11061,20140910,1
11061,20140911,1
11061,20140912,1
11061,20140915,1
11061,20140916,1
11061,20140917,1
11061,20140918,1
11061,20140919,1
11061,20140922,1
11061,20140923,1
11061,20140924,1
11061,20140925,1
11061,20140926,1
11061,20140929,1
11061,20140930,1
11061,20141001,1
11061,20141002,1
11061,20141003,1
11061,20141006,1
11061,20141007,1
11061,20141008,1
11061,20141009,1
11061,20141010,1
11061,20141014,1
11061,20141015,1
11061,20141016,1
11061,20141017,1
11061,20141020,1
11061,20141021,1
11061,20141022,1
11061,20141023,1
11061,20141024,1
11061,20141027,1
11061,20141028,1
11061,20141029,1
11061,20141030,1
11061,20141031,1
11061,20141103,1
11061,20141104,1
11061,20141105,1
11061,20141106,1
11061,20141107,1
11061,20141110,1
11061,20141111,1
11061,20141112,1
11061,20141113,1
11061,20141114,1
11061,20141117,1
11061,20141118,1
11061,20141119,1
11061,20141120,1
11061,20141121,1
11061,20141124,1
11061,20141125,1
11061,20141126,1
11061,20141127,1
11061,20141128,1
11061,20141201,1
11061,20141202,1
11061,20141203,1
11061,20141204,1
11061,20141205,1
11061,20141208,1
11061,20141209,1
11061,20141210,1
11061,20141211,1
11061,20141212,1
11061,20141215,1
11061,20141216,1
11061,20141217,1
11061,20141218,1
11061,20141219,1
11062,20140818,1
11062,20140819,1
11062,20140820,1
11062,20140821,1
11062,20140822,1
11062,20140825,1
11062,20140826,1
11062,20140827,1
11062,20140828,1
11062,20140829,1
11062,20140902,1
11062,20140903,1
11062,20140904,1
11062,20140905,1
11062,20140908,1
11062,20140909,1
11062,20140910,1
11062,20140911,1
11062,20140912,1
11062,20140915,1
11062,20140916,1
11062,20140917,1
11062,20140918,1
11062,20140919,1
11062,20140922,1
11062,20140923,1
11062,20140924,1
11062,20140925,1
11062,20140926,1
11062,20140929,1
11062,20140930,1
11062,20141001,1
11062,20141002,1
11062,20141003,1
11062,20141006,1
11062,20141007,1
11062,20141008,1
11062,20141009,1
11062,20141010,1
11062,20141014,1
11062,20141015,1
11062,20141016,1
11062,20141017,1
11062,20141020,1
11062,20141021,1
11062,20141022,1
11062,20141023,1
11062,20141024,1
11062,20141027,1
11062,20141028,1
11062,20141029,1
11062,20141030,1
11062,20141031,1
11062,20141103,1
11062,20141104,1
11062,20141105,1
11062,20141106,1
11062,20141107,1
11062,20141110,1
11062,20141111,1
11062,20141112,1
11062,20141113,1
11062,20141114,1
11062,20141117,1
11062,20141118,1
11062,20141119,1
11062,20141120,1
11062,20141121,1
11062,20141124,1
11062,20141125,1
11062,20141126,1
11062,20141127,1
11062,20141128,1
11062,20141201,1
11062,20141202,1
11062,20141203,1
11062,20141204,1
11062,20141205,1
11062,20141208,1
11062,20141209,1
11062,20141210,1
11062,20141211,1
11062,20141212,1
11062,20141215,1
11062,20141216,1
11062,20141217,1
11062,20141218,1
11062,20141219,1
11063,20140818,1
11063,20140819,1
11063,20140820,1
11063,20140821,1
11063,20140822,1
11063,20140825,1
11063,20140826,1
11063,20140827,1
11063,20140828,1
11063,20140829,1
11063,20140902,1
11063,20140903,1
11063,20140904,1
11063,20140905,1
11063,20140908,1
11063,20140909,1
11063,20140910,1
11063,20140911,1
11063,20140912,1
11063,20140915,1
11063,20140916,1
11063,20140917,1
11063,20140918,1
11063,20140919,1
11063,20140922,1
11063,20140923,1
11063,20140924,1
11063,20140925,1
11063,20140926,1
11063,20140929,1
11063,20140930,1
11063,20141001,1
11063,20141002,1
11063,20141003,1
11063,20141006,1
11063,20141007,1
11063,20141008,1
11063,20141009,1
11063,20141010,1
11063,20141014,1
11063,20141015,1
11063,20141016,1
11063,20141017,1
11063,20141020,1
11063,20141021,1
11063,20141022,1
11063,20141023,1
11063,20141024,1
11063,20141027,1
11063,20141028,1
11063,20141029,1
11063,20141030,1
11063,20141031,1
11063,20141103,1
11063,20141104,1
11063,20141105,1
11063,20141106,1
11063,20141107,1
11063,20141110,1
11063,20141111,1
11063,20141112,1
11063,20141113,1
11063,20141114,1
11063,20141117,1
11063,20141118,1
11063,20141119,1
11063,20141120,1
11063,20141121,1
11063,20141124,1
11063,20141125,1
11063,20141126,1
11063,20141127,1
11063,20141128,1
11063,20141201,1
11063,20141202,1
11063,20141203,1
11063,20141204,1
11063,20141205,1
11063,20141208,1
11063,20141209,1
11063,20141210,1
11063,20141211,1
11063,20141212,1
11063,20141215,1
11063,20141216,1
11063,20141217,1
11063,20141218,1
11063,20141219,1
11064,20140818,1
11064,20140819,1
11064,20140820,1
11064,20140821,1
11064,20140822,1
11064,20140825,1
11064,20140826,1
11064,20140827,1
11064,20140828,1
11064,20140829,1
11064,20140902,1
11064,20140903,1
11064,20140904,1
11064,20140905,1
11064,20140908,1
11064,20140909,1
11064,20140910,1
11064,20140911,1
11064,20140912,1
11064,20140915,1
11064,20140916,1
11064,20140917,1
11064,20140918,1
11064,20140919,1
11064,20140922,1
11064,20140923,1
11064,20140924,1
11064,20140925,1
11064,20140926,1
11064,20140929,1
11064,20140930,1
11064,20141001,1
11064,20141002,1
11064,20141003,1
11064,20141006,1
11064,20141007,1
11064,20141008,1
11064,20141009,1
11064,20141010,1
11064,20141014,1
11064,20141015,1
11064,20141016,1
11064,20141017,1
11064,20141020,1
11064,20141021,1
11064,20141022,1
11064,20141023,1
11064,20141024,1
11064,20141027,1
11064,20141028,1
11064,20141029,1
11064,20141030,1
11064,20141031,1
11064,20141103,1
11064,20141104,1
11064,20141105,1
11064,20141106,1
11064,20141107,1
11064,20141110,1
11064,20141111,1
11064,20141112,1
11064,20141113,1
11064,20141114,1
11064,20141117,1
11064,20141118,1
11064,20141119,1
11064,20141120,1
11064,20141121,1
11064,20141124,1
11064,20141125,1
11064,20141126,1
11064,20141127,1
11064,20141128,1
11064,20141201,1
11064,20141202,1
11064,20141203,1
11064,20141204,1
11064,20141205,1
11064,20141208,1
11064,20141209,1
11064,20141210,1
11064,20141211,1
11064,20141212,1
11064,20141215,1
11064,20141216,1
11064,20141217,1
11064,20141218,1
11064,20141219,1
11065,20140818,1
11065,20140819,1
11065,20140820,1
11065,20140821,1
11065,20140822,1
11065,20140825,1
11065,20140826,1
11065,20140827,1
11065,20140828,1
11065,20140829,1
11065,20140902,1
11065,20140903,1
11065,20140904,1
11065,20140905,1
11065,20140908,1
11065,20140909,1
11065,20140910,1
11065,20140911,1
11065,20140912,1
11065,20140915,1
11065,20140916,1
11065,20140917,1
11065,20140918,1
11065,20140919,1
11065,20140922,1
